Type,Name,Mass,R x,R y,V x,Vy,Color,Angle (Deg)
dynamic,824,10.0,42.115360009305974,-49.301767411799396,-1.136808596858732,1.2266391246719912,w,0
dynamic,825,10.0,-27.12529569350137,49.980328905285454,1.154769574614356,-1.458101303126254,w,0
dynamic,826,10.0,8.978023065105724,-30.061317181521822,-0.34684700275013514,-1.9049220976483645,w,0
dynamic,827,10.0,48.48756252536231,13.333856173196526,-1.662939616123008,-1.9708814033480597,w,0
dynamic,828,10.0,-48.58934643783671,-35.994400497515855,0.9870810796163871,1.7451288051584657,w,0
dynamic,829,10.0,45.3493366151604,48.26516268230732,1.1822664819078277,-1.3712878314081325,w,0
dynamic,830,10.0,-29.99588894559636,-49.997602586113466,-1.3898476764160161,1.9922349707068014,w,0
dynamic,831,10.0,-44.097563422549335,-20.242037564820997,1.986490274517057,0.7110757903302719,w,0
dynamic,832,10.0,19.594222137841342,34.36475471087776,1.19732540131155,-1.818575368267718,w,0
dynamic,833,10.0,47.529862608266825,-29.615298308087908,1.6047919211184793,1.8729780038371213,w,0
dynamic,834,10.0,-29.833311660552287,-45.11695516370373,-1.7833985585067724,1.9025730410602422,w,0
dynamic,835,10.0,6.3475241263467055,32.46387385780292,-1.1254183951971757,1.944468081969041,w,0
dynamic,836,10.0,-46.47064088503553,47.82766211686856,1.101940907503307,-1.8959295239510652,w,0
dynamic,837,10.0,43.83027867272169,-25.79121326369671,1.664886012048291,0.07858814183210787,w,0
dynamic,838,10.0,-21.269936454750827,-22.410406329252197,-0.08150631759055216,0.3800524165599929,w,0
dynamic,839,10.0,42.27216919300574,36.23823373548601,1.6989945008581637,1.150486150167385,w,0
dynamic,840,10.0,32.27943648426374,-12.93785216775156,-0.5389366447470327,-1.885299787990516,w,0
dynamic,841,10.0,-0.9705041166936255,49.964273631226376,-0.3216392626370612,1.7599064729216471,w,0
dynamic,842,10.0,-30.38034296271064,-40.754276095670555,-0.5146096352585854,-1.8206074603377584,w,0
dynamic,843,10.0,12.953382982117787,48.95817597424069,1.4895504500387382,1.517724913547201,w,0
dynamic,844,10.0,25.73978400787945,32.53575881591987,0.38454335153310826,1.9999639062536851,w,0
dynamic,845,10.0,-28.730742033735478,20.760742915401213,-0.20113320112898503,1.4610410706300325,w,0
dynamic,846,10.0,-10.272710384372843,-46.33153947393411,0.5232401034063416,-1.5612821234925571,w,0
dynamic,847,10.0,28.96802205115125,-45.1886697966803,-1.9410047971380906,1.8988913357383854,w,0
dynamic,848,10.0,38.75558205347741,-33.15589531471486,-0.7306872753641867,-1.8882447260206126,w,0
dynamic,849,10.0,-36.48977366742919,-33.71372228299397,-0.7255634674315687,1.9974256161937853,w,0
dynamic,850,10.0,-9.713570836449527,-47.649523510940504,-1.50040019927021,1.2490054838741829,w,0
dynamic,851,10.0,31.95057831488191,25.513954783775343,-1.7742146090225055,1.9737447520610536,w,0
dynamic,852,10.0,3.5177018230191734,20.598531410794106,0.003022439011633793,-1.9833281357572679,w,0
dynamic,853,10.0,-30.97722061625172,-47.8823293356664,-1.5284104949762103,-1.9378508075263439,w,0
dynamic,854,10.0,-8.136681557477111,-49.1106563995303,-1.1878074364059032,-1.8162790973641498,w,0
dynamic,855,10.0,-20.49218777370664,-38.049025271506714,-0.7268059709111978,1.884748007977606,w,0
dynamic,856,10.0,41.961285279162055,12.87203162891795,1.4046122410457298,1.2669308229370826,w,0
dynamic,857,10.0,12.138986382103504,-49.997747243855486,-0.04069704642356786,0.3547419044568434,w,0
dynamic,858,10.0,-19.563177474763904,27.21271443581763,-1.7503392645375286,-1.3645169435515925,w,0
dynamic,859,10.0,49.90904577795264,29.501352009076513,-1.0583619557847572,-1.215528253327717,w,0
dynamic,860,10.0,47.253683735112546,-45.66096196177864,1.1904896612958424,1.5589211993150365,w,0
dynamic,861,10.0,-11.781126480000403,-36.860349956144276,0.32990535973334323,1.985115092825179,w,0
dynamic,862,10.0,39.88297812597847,-34.73113221146871,-0.2069432611310047,-1.6191660602260363,w,0
dynamic,863,10.0,48.406351340567966,-35.40697186511629,0.5648904713936833,1.6002714775593174,w,0
dynamic,864,10.0,-18.54338894133969,43.83935454254489,0.4595423656794311,1.135560219758936,w,0
dynamic,865,10.0,-36.50906970230713,-49.9933605819909,-0.97137345201463,1.3659520829414065,w,0
dynamic,866,10.0,-48.1899341199727,9.174510741829558,-1.0563416431144157,-1.9876881562848774,w,0
dynamic,867,10.0,30.37320748064674,-22.57080253658686,-0.4813422220330241,1.2354198100579186,w,0
dynamic,868,10.0,-35.90307271822611,-17.644022930777652,1.3845561225321736,-1.9971754585126031,w,0
dynamic,869,10.0,-17.1587009908597,49.98775883360475,-0.6017283814277579,-1.3157582464043382,w,0
dynamic,870,10.0,43.269990396275404,49.419627236796,-0.6423823309246117,0.40522014835220777,w,0
dynamic,871,10.0,-22.47358169060244,-48.89185886944927,-1.3865962733744572,-1.0649258838957014,w,0
dynamic,872,10.0,-4.839906456101254,47.57760725240892,-0.48347009091630033,-0.6249858075278003,w,0
dynamic,873,10.0,-24.85147751106096,-49.40457560435238,-0.7078828635887073,-1.9418998518479258,w,0
dynamic,874,10.0,-19.26169062253158,-43.635009873672935,1.2623063893358175,1.9940651064686121,w,0
dynamic,875,10.0,32.79760049760232,-28.79776321976515,1.1562535303343293,1.9576554161373194,w,0
dynamic,876,10.0,30.301151087105282,-29.06963040383367,1.785193592260546,1.7073315847355885,w,0
dynamic,877,10.0,-46.24200803471209,49.07088031315515,-1.4938488840387656,-1.986388419897391,w,0
dynamic,878,10.0,-31.896637206948498,-23.74388907138804,0.8572533949786054,1.072504721722046,w,0
dynamic,879,10.0,-0.89615659889283,-49.12735245198688,-1.5029601452345922,-1.9368217538581867,w,0
dynamic,880,10.0,1.2055715728843026,-49.99940502541031,-0.4766175298692117,0.6934261110046985,w,0
dynamic,881,10.0,11.303451981678833,-42.60163035409383,0.9130196599739531,-1.9462047386722465,w,0
dynamic,882,10.0,-10.530405250381278,22.16613955261055,-1.5555732561776767,-1.3747241807871908,w,0
dynamic,883,10.0,-1.4104584278610588,-41.970684837659014,1.7095079517545826,-1.6995939565923972,w,0
dynamic,884,10.0,13.742627492981718,-39.45776060508942,1.7004090536977334,0.7154346076076464,w,0
dynamic,885,10.0,-19.925952537705605,48.77212512707743,-0.7714182594043533,-1.9410890660175475,w,0
dynamic,886,10.0,-43.10785966591541,39.55097680103075,0.2214740513003739,1.9646873625821053,w,0
dynamic,887,10.0,49.212423168424266,-32.053008119692976,-0.6780900834698107,1.8526516090645821,w,0
dynamic,888,10.0,-48.086711125519365,-49.824708341850354,-0.9948899799623678,1.8268736224970703,w,0
dynamic,889,10.0,9.469626143229917,-41.1283957912434,1.9111717742187735,1.8160755534644686,w,0
dynamic,890,10.0,25.073700936792164,-37.71435335523861,1.8269074561326097,-1.7061320337338455,w,0
dynamic,891,10.0,36.57362322295522,33.24000190507226,-1.0272488555791406,-1.4437744822663388,w,0
dynamic,892,10.0,2.6566555904978912,45.92608829532229,-0.7485490341182546,1.4920279368521407,w,0
dynamic,893,10.0,-33.30551649806588,31.730355085095663,-0.6253999641922507,0.5604245417167734,w,0
dynamic,894,10.0,-48.38071894829651,-49.56629671076539,-0.3341748784377949,0.27987713261645125,w,0
dynamic,895,10.0,-46.16874437301729,39.76298894234473,1.4384594956290506,-1.8433007786555842,w,0
dynamic,896,10.0,-24.513816137633317,-47.10652658630161,-0.7205558972361832,-1.418500192258064,w,0
dynamic,897,10.0,13.580271120501365,-41.88382944713248,1.5273408902614012,1.1797642986534802,w,0
dynamic,898,10.0,20.05353188373404,-41.76863739274803,1.9226891729574551,-1.7700583246681023,w,0
dynamic,899,10.0,-42.96195738118055,48.53833061237883,-0.5128560950146226,1.2940421154386312,w,0
dynamic,900,10.0,25.62492097250903,-43.20640200258225,1.924384947615506,-0.9506591886467373,w,0
dynamic,901,10.0,12.735485078215433,47.88035837641142,0.6800452804164254,-1.4162825809223123,w,0
dynamic,902,10.0,-18.294751085112082,33.3740342064845,1.991327730870784,0.3486894029631464,w,0
dynamic,903,10.0,-42.78984839712325,-49.997489759436945,-0.2839641665928312,1.9046040634776287,w,0
dynamic,904,10.0,-8.357243466827299,45.18954018691245,1.6914580347550467,-1.9392677113797696,w,0
dynamic,905,10.0,7.011000041109206,-49.88755257103868,-0.8222142520943532,-0.7615767884541542,w,0
dynamic,906,10.0,-15.854398667267397,47.200549732551565,1.464405071022417,0.4602031806197301,w,0
dynamic,907,10.0,-2.4380616995632067,-33.94863014815007,1.1087689416167144,1.9818448332348173,w,0
dynamic,908,10.0,-17.14846838839258,49.82939990459777,1.2138038985888904,-1.996339786655243,w,0
dynamic,909,10.0,5.093247922599943,-49.1963919976798,-1.586103144479059,1.602686405539576,w,0
dynamic,910,10.0,-43.401776959796635,35.028886697183886,0.8842758248348943,0.7309007984528905,w,0
dynamic,911,10.0,24.24917650046899,28.372834211955226,-0.8776739474748605,1.7093474677906966,w,0
dynamic,912,10.0,-20.26741726498954,-14.39472377635016,0.8712916531033033,1.9770289130462153,w,0
dynamic,913,10.0,47.711230970711384,-11.695388200026681,0.780935670086687,-0.3130855498679974,w,0
dynamic,914,10.0,15.925585132667635,41.6495808951944,1.805281853845448,-1.9682382227616575,w,0
dynamic,915,10.0,-21.92105229305047,-41.36092889515919,1.3371773032771106,0.503390479050659,w,0
dynamic,916,10.0,-49.594854369676966,24.985887015957086,0.21378102849868963,1.940299852081501,w,0
dynamic,917,10.0,-3.5471437999053634,-47.57619284057636,0.18050276419253652,-1.09373494425489,w,0
dynamic,918,10.0,44.62642115068641,49.94810977203255,-1.7315585184318105,-1.5764414419269852,w,0
dynamic,919,10.0,9.324316137512909,-16.63702252680125,-1.1860030154064605,-1.0023733570101119,w,0
dynamic,920,10.0,-49.421088201064514,-49.986861815710235,-1.4198847187827717,1.828541288975046,w,0
dynamic,921,10.0,-2.251615535498985,25.32488544182596,-1.6762136633754117,-1.9347082225687422,w,0
dynamic,922,10.0,0.09378903387408144,-39.64341792579364,-1.6850588873989585,-1.9147380931248754,w,0
dynamic,923,10.0,3.968737435075518,36.92507539942399,1.3481383114092131,0.843316915419061,w,0
dynamic,924,10.0,37.83984868883191,20.740524962176508,1.4595695465299645,1.6696652847146343,w,0
dynamic,925,10.0,-34.67563460691907,-47.01119209936521,0.43240694163263926,1.867900332880634,w,0
dynamic,926,10.0,-0.9958315997689908,-36.58609296519708,-0.632867006643302,-1.9897973042085009,w,0
dynamic,927,10.0,-0.3446817246718439,-38.06723358865442,-1.411269058138208,-1.9997775479274418,w,0
dynamic,928,10.0,-18.819487845712523,23.879251009205003,0.09668855599595627,-1.3422315715039455,w,0
dynamic,929,10.0,-7.189895863803116,49.984123680690686,1.1398103466368603,1.7106305937288762,w,0
dynamic,930,10.0,-18.206104819275705,-49.92826550640953,0.10834940791404879,-1.2673097254036074,w,0
dynamic,931,10.0,-17.05719198362811,-39.987225385749575,0.5283971045500646,1.7344091708463047,w,0
dynamic,932,10.0,-17.880152740088562,-33.980079296623245,-0.8079795222288846,-1.9811908973514323,w,0
dynamic,933,10.0,49.0740826629693,39.004556927143575,0.9559353580300733,1.8176692314236236,w,0
dynamic,934,10.0,26.58706970505699,35.6366257551308,0.5241803673499708,0.23780329764738078,w,0
dynamic,935,10.0,-31.86654783934064,36.06581275188025,-1.8096615497589483,1.9959570951155958,w,0
dynamic,936,10.0,-15.922654191990603,-33.07616774813093,-0.6016446539644442,1.4269805506360849,w,0
dynamic,937,10.0,-38.43081857541494,-47.6909330172257,1.7301824629536422,-1.994233682329517,w,0
dynamic,938,10.0,-47.14623724501895,30.83610394445935,1.7938101482369109,-1.9473073278737894,w,0
dynamic,939,10.0,-21.659774817433863,-46.97133453195875,0.3672661911953985,0.75757781416864,w,0
dynamic,940,10.0,5.207160254133633,45.86150008768385,-1.9333592279155645,-1.9630798658588988,w,0
dynamic,941,10.0,4.933435070632029,-47.0910831528099,-1.9195633886788528,1.0868042384982335,w,0
dynamic,942,10.0,42.97920016734828,18.090926627476033,-0.1739649173633926,1.8231553399849727,w,0
dynamic,943,10.0,-16.42713771650243,-45.51832434203472,0.5674305218450386,-1.998333521841206,w,0
dynamic,944,10.0,12.149310114189603,45.84714220368954,0.22027274293033816,0.4523739911207959,w,0
dynamic,945,10.0,26.94415146609002,26.545354554754965,0.8901409413344505,1.5955963059394602,w,0
dynamic,946,10.0,37.60076725351166,-49.282710288928186,1.3173084296091253,-0.7135075176389997,w,0
dynamic,947,10.0,31.689407953202576,30.058721733469365,-1.2661866336769307,-0.9426760665146351,w,0
dynamic,948,10.0,-19.46414108203962,24.794498107685918,1.0461654540625185,-1.081705148819202,w,0
dynamic,949,10.0,-43.35267516999216,44.22654506250423,0.5459249473979755,-1.7172823784000124,w,0
dynamic,950,10.0,-19.466231585865145,29.89133646753695,-0.5849992097864027,1.2456994338918652,w,0
dynamic,951,10.0,-46.721622114116514,35.66552116380847,1.3561110222499986,0.7988040761341867,w,0
dynamic,952,10.0,13.858746290112158,48.8641054327605,-0.7491336997729823,1.982776649807141,w,0
dynamic,953,10.0,32.47476636807457,49.9969152768899,1.4764611992791767,-1.617172063696083,w,0
dynamic,954,10.0,-18.929544238155493,-16.13542189003278,1.3592953184604046,0.549427271889957,w,0
dynamic,955,10.0,-45.944306671511214,11.829037936198613,-1.975860381020078,-1.9494175455964284,w,0
dynamic,956,10.0,-40.00064432140521,28.9825031155899,-1.6227363981314888,-1.7784085850114582,w,0
dynamic,957,10.0,-33.24053295350326,49.64718544269568,0.19813917784367652,-1.7130667900570624,w,0
dynamic,958,10.0,-29.719395877421174,-20.362177423884457,1.472057265406927,-1.9839862410240041,w,0
dynamic,959,10.0,21.21710028125993,-45.62122815167782,-1.5362541333484199,1.9422974324270246,w,0
dynamic,960,10.0,-18.322915255033646,-40.00843624146289,-0.04362582506918278,1.9796189768958918,w,0
dynamic,961,10.0,25.118745214613796,-24.753580102751602,1.1711654754002483,1.9765813371930232,w,0
dynamic,962,10.0,-20.10118974978813,-33.70053883423478,0.4346736871584169,-1.8722839133507587,w,0
dynamic,963,10.0,-11.032691974423038,45.012070785410046,-0.5904360271132716,1.5786850917119915,w,0
dynamic,964,10.0,20.4368489054569,13.720555467155608,-1.337268921640995,1.7158234226060467,w,0
dynamic,965,10.0,-35.88703058884354,-28.459773708640288,1.4140231202047127,1.9949207914459914,w,0
dynamic,966,10.0,-45.584097329807335,44.57094265410977,-0.5995027001721924,-1.9998661500888972,w,0
dynamic,967,10.0,43.1339258987706,-43.03425129337423,1.978715848347003,-1.7535556860443484,w,0
dynamic,968,10.0,-35.77970343323631,45.00143803585717,1.576101584572048,1.4020570942634238,w,0
dynamic,969,10.0,-8.935920855521253,-38.72602978109996,-1.982507052262938,-1.526848610727004,w,0
dynamic,970,10.0,24.972639388820113,21.817391018081704,0.20993261781990347,1.909278151789774,w,0
dynamic,971,10.0,-16.84332262475624,-45.57688565774201,-1.0208878991816666,-1.9460293259315986,w,0
dynamic,972,10.0,18.032775598312426,-37.69496764206133,-0.6756701526901652,-0.5063313930595029,w,0
dynamic,973,10.0,10.271790733466666,47.83103826376636,-0.5516140545135486,1.9992392942911377,w,0
dynamic,974,10.0,10.3231458688173,36.13320950725667,1.4221903950505115,1.9837011151390558,w,0
dynamic,975,10.0,8.600561060010556,-48.46282695915675,-1.6463350999510062,-1.9999313626619342,w,0
dynamic,976,10.0,5.309963181458329,12.807284788787761,0.6002657936383788,-1.6027386823384568,w,0
dynamic,977,10.0,19.548707541051016,-49.987541843641075,0.1995286592843657,-1.8881842385722338,w,0
dynamic,978,10.0,45.21955197593819,49.9967948737724,1.9957479330818675,-1.8308502209314774,w,0
dynamic,979,10.0,33.26675226444226,49.2455277319629,-0.48537899372994797,-1.9917017512410855,w,0
dynamic,980,10.0,-5.8838632715213635,-49.91647215235565,-0.9491210780451893,1.9999995328252282,w,0
dynamic,981,10.0,-29.185634746988754,-41.69301740645063,-0.3636758666168287,-1.9785619301912556,w,0
dynamic,982,10.0,30.14400393423125,-39.74681706094293,1.9708160846307141,1.6335686938927119,w,0
dynamic,983,10.0,8.197606553476312,41.863047470733605,0.9982146528814355,-1.9571990940828747,w,0
dynamic,984,10.0,8.291511057694393,15.922672663376154,1.2953435406247467,1.7770542526576896,w,0
dynamic,985,10.0,-16.011826878783133,-30.640751045237632,1.19277060855108,1.3835042438706076,w,0
dynamic,986,10.0,49.698343278996276,14.229004702266364,0.028849751925870137,1.8856899885790213,w,0
dynamic,987,10.0,-19.02098149534711,-27.240432569778076,0.2535400649465389,1.714995963619556,w,0
dynamic,988,10.0,-33.26651718286659,38.6666529897306,-1.8868709831269874,0.9805961311581642,w,0
dynamic,989,10.0,26.203381617779158,-26.436100145209405,1.1509067639290729,1.8972780940351026,w,0
dynamic,990,10.0,-3.015990373773228,-23.555962536097162,0.8553517654819469,1.945336560488686,w,0
dynamic,991,10.0,-1.8004069752840834,48.112436023996686,-1.688385396155411,-1.9629569660618214,w,0
dynamic,992,10.0,-30.424643622508583,-21.293098352684964,1.2419833794461739,-1.2559530380588833,w,0
dynamic,993,10.0,-5.784333151857993,49.9423728922927,-0.6999914651157959,1.956921271814576,w,0
dynamic,994,10.0,-39.65340433629141,47.36347464865296,-0.3090669981954228,1.493658961141677,w,0
dynamic,995,10.0,-8.963526517915788,41.73641440457688,-1.4464420659799484,1.9949344653715269,w,0
dynamic,996,10.0,42.63973794223784,43.98256325205208,0.0634171034675921,-1.6258112329679668,w,0
dynamic,997,10.0,-44.894082391182266,-49.99234167362351,-1.5167877872658186,1.1476664909671477,w,0
dynamic,998,10.0,-39.342029314124716,-47.82779229633686,-1.7309621870670373,-1.4317908648651245,w,0
dynamic,999,10.0,6.468295757773923,46.369298603857125,-1.9759592509728345,1.9504979132564275,w,0
